"id","age","race","sex","mar","ed","prvarrst","curcrim","crime","yrsent","depart","relyr","relmo","expgrp","sexint","paro","higrade","age1st","numarst","numconv","emp1","emp2","emp3","emp4","emp5","emp6","emp7","emp8","emp9","emp10","emp11","emp12","emp13","emp19","frstarrmo","frstarrday","frstarryr","frstcharge","arr2mo","arr2dy","arr2yr","arr3mo","arr3dy","arr3yr","arr4mo","arr4dy","arr4yr","arr5mo","arr5dy","arr5yr","arr6mo","arr6dy","arr6yr","crimper","crimprop","crimoth","numper","numprop","numoth","white","arstdate","reldate","arrstday","arrest","paroled","married","edcomb","fin","male","type","charge","arrstcount","spellnum","length","arrind","begin","end","prevlngth"
223,21.5,1,2,1,9,2,25,24,0.5,1,76,4,3,2,0,8,20,10,2,11,11,11,11,14,13,11,11,11,11,11,11,11,11,6,23,76,2294,12,1,76,1,31,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6018,5935,83,1,0,0,9,1,0,2,22,3,1,83,1,0,83,NA
223,21.5,1,2,1,9,2,25,24,0.5,1,76,4,3,2,0,8,20,10,2,11,11,11,11,14,13,11,11,11,11,11,11,11,11,6,23,76,2294,12,1,76,1,31,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6018,5935,83,1,0,0,9,1,0,2,22,3,2,161,1,83,244,83
223,21.5,1,2,1,9,2,25,24,0.5,1,76,4,3,2,0,8,20,10,2,11,11,11,11,14,13,11,11,11,11,11,11,11,11,6,23,76,2294,12,1,76,1,31,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6018,5935,83,1,0,0,9,1,0,2,22,3,3,61,1,244,305,161
223,21.5,1,2,1,9,2,25,24,0.5,1,76,4,3,2,0,8,20,10,2,11,11,11,11,14,13,11,11,11,11,11,11,11,11,6,23,76,2294,12,1,76,1,31,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6018,5935,83,1,0,0,9,1,0,2,22,3,4,60,0,305,365,61
238,22.3,2,1,1,12,2,NA,1601,5,3,76,5,1,1,1,12,19,3,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5965,365,0,1,0,12,1,1,0,0,0,1,365,0,0,365,NA
242,21.6,1,1,1,12,NA,NA,1601,5,3,76,3,5,1,1,10,19,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5904,365,0,1,0,12,0,1,0,0,0,1,365,0,0,365,NA
244,31.1,1,1,2,8,2,2501,1802,4,1,76,1,2,1,0,8,18,4,3,1,11,11,11,11,11,11,11,11,11,11,11,33,33,1,1,77,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6210,5844,365,1,0,1,8,1,1,2,26,1,1,365,1,0,365,NA
244,31.1,1,1,2,8,2,2501,1802,4,1,76,1,2,1,0,8,18,4,3,1,11,11,11,11,11,11,11,11,11,11,11,33,33,1,1,77,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6210,5844,365,1,0,1,8,1,1,2,26,1,2,0,0,365,365,365
249,22.1,1,1,2,8,NA,1302,2019,2,1,76,1,5,1,0,8,11,25,20,11,1,1,1,1,1,1,1,1,1,1,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,5844,365,0,0,1,8,0,1,0,0,0,1,365,0,0,365,NA
253,25.9,1,1,1,12,8,1701,1601,5,3,76,3,3,1,1,12,15,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5904,365,0,1,0,12,1,1,0,0,0,1,365,0,0,365,NA
261,25.3,2,1,2,9,13,4001,1802,3,9,76,2,4,1,1,8,19,16,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,16,76,2399,8,24,76,11,6,76,2,23,77,0,0,0,0,0,0,0,1,1,0,0,0,0,5950,5875,75,1,NA,1,9,0,1,2,23,4,1,75,1,0,75,NA
261,25.3,2,1,2,9,13,4001,1802,3,9,76,2,4,1,1,8,19,16,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,16,76,2399,8,24,76,11,6,76,2,23,77,0,0,0,0,0,0,0,1,1,0,0,0,0,5950,5875,75,1,NA,1,9,0,1,2,23,4,2,130,1,75,205,75
261,25.3,2,1,2,9,13,4001,1802,3,9,76,2,4,1,1,8,19,16,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,16,76,2399,8,24,76,11,6,76,2,23,77,0,0,0,0,0,0,0,1,1,0,0,0,0,5950,5875,75,1,NA,1,9,0,1,2,23,4,3,74,1,205,279,130
261,25.3,2,1,2,9,13,4001,1802,3,9,76,2,4,1,1,8,19,16,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,16,76,2399,8,24,76,11,6,76,2,23,77,0,0,0,0,0,0,0,1,1,0,0,0,0,5950,5875,75,1,NA,1,9,0,1,2,23,4,4,109,1,279,388,74
261,25.3,2,1,2,9,13,4001,1802,3,9,76,2,4,1,1,8,19,16,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,16,76,2399,8,24,76,11,6,76,2,23,77,0,0,0,0,0,0,0,1,1,0,0,0,0,5950,5875,75,1,NA,1,9,0,1,2,23,4,5,-23,0,388,365,109
263,21.6,2,1,1,9,2,1302,1806,2,1,76,2,2,1,0,9,19,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,8,77,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6217,5875,342,1,0,0,9,1,1,1,13,1,1,342,1,0,342,NA
263,21.6,2,1,1,9,2,1302,1806,2,1,76,2,2,1,0,9,19,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,8,77,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6217,5875,342,1,0,0,9,1,1,1,13,1,2,23,0,342,365,342
275,34,2,1,2,9,27,1803,1802,2,1,76,5,4,1,0,10,20,4,4,11,11,11,11,11,11,11,11,11,11,11,44,44,11,6,10,76,2291,8,10,76,10,12,76,10,19,76,12,10,76,0,0,0,1,1,1,0,1,1,0,6005,5965,40,1,0,1,9,0,1,2,22,5,1,40,1,0,40,NA
275,34,2,1,2,9,27,1803,1802,2,1,76,5,4,1,0,10,20,4,4,11,11,11,11,11,11,11,11,11,11,11,44,44,11,6,10,76,2291,8,10,76,10,12,76,10,19,76,12,10,76,0,0,0,1,1,1,0,1,1,0,6005,5965,40,1,0,1,9,0,1,2,22,5,2,61,1,40,101,40
275,34,2,1,2,9,27,1803,1802,2,1,76,5,4,1,0,10,20,4,4,11,11,11,11,11,11,11,11,11,11,11,44,44,11,6,10,76,2291,8,10,76,10,12,76,10,19,76,12,10,76,0,0,0,1,1,1,0,1,1,0,6005,5965,40,1,0,1,9,0,1,2,22,5,3,63,1,101,164,61
275,34,2,1,2,9,27,1803,1802,2,1,76,5,4,1,0,10,20,4,4,11,11,11,11,11,11,11,11,11,11,11,44,44,11,6,10,76,2291,8,10,76,10,12,76,10,19,76,12,10,76,0,0,0,1,1,1,0,1,1,0,6005,5965,40,1,0,1,9,0,1,2,22,5,4,7,1,164,171,63
275,34,2,1,2,9,27,1803,1802,2,1,76,5,4,1,0,10,20,4,4,11,11,11,11,11,11,11,11,11,11,11,44,44,11,6,10,76,2291,8,10,76,10,12,76,10,19,76,12,10,76,0,0,0,1,1,1,0,1,1,0,6005,5965,40,1,0,1,9,0,1,2,22,5,5,52,1,171,223,7
275,34,2,1,2,9,27,1803,1802,2,1,76,5,4,1,0,10,20,4,4,11,11,11,11,11,11,11,11,11,11,11,44,44,11,6,10,76,2291,8,10,76,10,12,76,10,19,76,12,10,76,0,0,0,1,1,1,0,1,1,0,6005,5965,40,1,0,1,9,0,1,2,22,5,6,142,0,223,365,52
279,54.4,2,1,2,10,10,NA,1901,41,3,76,4,2,1,1,11,23,5,5,1,1,33,33,33,33,33,33,33,33,11,11,11,11,6,22,76,5005,8,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6017,5935,82,1,1,1,10,1,1,1,50,2,1,82,1,0,82,NA
279,54.4,2,1,2,10,10,NA,1901,41,3,76,4,2,1,1,11,23,5,5,1,1,33,33,33,33,33,33,33,33,11,11,11,11,6,22,76,5005,8,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6017,5935,82,1,1,1,10,1,1,1,50,2,2,53,1,82,135,82
279,54.4,2,1,2,10,10,NA,1901,41,3,76,4,2,1,1,11,23,5,5,1,1,33,33,33,33,33,33,33,33,11,11,11,11,6,22,76,5005,8,14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6017,5935,82,1,1,1,10,1,1,1,50,2,3,230,0,135,365,53
304,58.3,2,1,5,4,1,72,1101,41,3,76,1,1,1,1,5,45,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,NA,5844,365,0,1,0,4,1,1,0,0,0,1,365,0,0,365,NA
316,35.6,2,1,2,NA,1,NA,1101,41,3,76,1,4,1,1,0,17,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,12,76,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6037,5844,193,1,1,1,0,0,1,2,22,1,1,193,1,0,193,NA
316,35.6,2,1,2,NA,1,NA,1101,41,3,76,1,4,1,1,0,17,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,12,76,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6037,5844,193,1,1,1,0,0,1,2,22,1,2,172,0,193,365,193
386,43.8,2,1,2,2,21,NA,2001,20,1,76,2,3,1,0,5,9,15,7,11,11,11,11,11,11,11,11,11,11,11,13,11,11,7,6,76,5214,7,13,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6031,5875,156,1,0,1,2,1,1,1,52,2,1,156,1,0,156,NA
386,43.8,2,1,2,2,21,NA,2001,20,1,76,2,3,1,0,5,9,15,7,11,11,11,11,11,11,11,11,11,11,11,13,11,11,7,6,76,5214,7,13,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6031,5875,156,1,0,1,2,1,1,1,52,2,2,7,1,156,163,156
386,43.8,2,1,2,2,21,NA,2001,20,1,76,2,3,1,0,5,9,15,7,11,11,11,11,11,11,11,11,11,11,11,13,11,11,7,6,76,5214,7,13,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6031,5875,156,1,0,1,2,1,1,1,52,2,3,202,0,163,365,7
419,38.1,1,1,1,8,2,NA,1101,41,3,76,4,1,1,1,8,13,5,2,1,1,1,1,1,1,1,1,1,1,1,1,11,11,2,18,77,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6258,5935,323,1,1,0,8,1,1,1,39,1,1,323,1,0,323,NA
419,38.1,1,1,1,8,2,NA,1101,41,3,76,4,1,1,1,8,13,5,2,1,1,1,1,1,1,1,1,1,1,1,1,11,11,2,18,77,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6258,5935,323,1,1,0,8,1,1,1,39,1,2,42,0,323,365,323
434,20.8,2,1,1,9,2,NA,1813,3,1,76,5,5,1,0,9,15,8,3,6,1,1,1,44,44,44,44,44,44,44,44,44,0,7,2,76,2399,7,18,76,9,8,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6027,5965,62,1,0,0,9,0,1,2,23,3,1,62,1,0,62,NA
434,20.8,2,1,1,9,2,NA,1813,3,1,76,5,5,1,0,9,15,8,3,6,1,1,1,44,44,44,44,44,44,44,44,44,0,7,2,76,2399,7,18,76,9,8,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6027,5965,62,1,0,0,9,0,1,2,23,3,2,16,1,62,78,62
434,20.8,2,1,1,9,2,NA,1813,3,1,76,5,5,1,0,9,15,8,3,6,1,1,1,44,44,44,44,44,44,44,44,44,0,7,2,76,2399,7,18,76,9,8,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6027,5965,62,1,0,0,9,0,1,2,23,3,3,52,1,78,130,16
434,20.8,2,1,1,9,2,NA,1813,3,1,76,5,5,1,0,9,15,8,3,6,1,1,1,44,44,44,44,44,44,44,44,44,0,7,2,76,2399,7,18,76,9,8,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6027,5965,62,1,0,0,9,0,1,2,23,3,4,235,0,130,365,52
435,26,2,1,1,NA,NA,1813,1901,41,3,76,3,3,1,1,7,14,2,1,11,11,11,11,11,11,11,11,11,11,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5904,365,0,1,0,7,1,1,0,0,0,1,365,0,0,365,NA
436,27.9,2,1,NA,NA,NA,1802,1601,5,3,76,4,3,1,0,9,20,2,2,11,11,11,11,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5935,365,0,1,0,9,1,1,0,0,0,1,365,0,0,365,NA
462,22.9,2,1,1,12,6,1802,1901,15,1,76,2,1,1,0,12,12,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,28,76,2399,8,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6023,5875,148,1,0,0,12,1,1,2,23,2,1,148,1,0,148,NA
462,22.9,2,1,1,12,6,1802,1901,15,1,76,2,1,1,0,12,12,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,28,76,2399,8,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6023,5875,148,1,0,0,12,1,1,2,23,2,2,37,1,148,185,148
462,22.9,2,1,1,12,6,1802,1901,15,1,76,2,1,1,0,12,12,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,28,76,2399,8,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6023,5875,148,1,0,0,12,1,1,2,23,2,3,180,0,185,365,37
488,50,2,1,1,5,NA,NA,1101,41,3,76,4,4,1,1,5,41,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,5935,365,0,1,0,5,0,1,0,0,0,1,365,0,0,365,NA
498,24.5,2,1,1,7,NA,1601,1901,15,1,76,1,4,1,0,9,10,5,2,11,11,11,11,11,1,1,1,1,13,11,14,11,11,5,11,76,1315,11,9,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5975,5844,131,1,0,0,7,0,1,1,13,2,1,131,1,0,131,NA
498,24.5,2,1,1,7,NA,1601,1901,15,1,76,1,4,1,0,9,10,5,2,11,11,11,11,11,1,1,1,1,13,11,14,11,11,5,11,76,1315,11,9,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5975,5844,131,1,0,0,7,0,1,1,13,2,2,182,1,131,313,131
498,24.5,2,1,1,7,NA,1601,1901,15,1,76,1,4,1,0,9,10,5,2,11,11,11,11,11,1,1,1,1,13,11,14,11,11,5,11,76,1315,11,9,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5975,5844,131,1,0,0,7,0,1,1,13,2,3,52,0,313,365,182
555,24.5,2,1,NA,NA,NA,NA,11,0.5,9,76,1,2,1,0,10,18,7,3,11,11,1,1,1,33,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5844,365,0,NA,0,10,1,1,0,0,0,1,365,0,0,365,NA
639,21.7,2,1,6,11,2,1702,1701,3,1,76,2,1,1,0,11,19,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,21,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6108,5875,233,1,0,1,11,1,1,2,23,1,1,233,1,0,233,NA
639,21.7,2,1,6,11,2,1702,1701,3,1,76,2,1,1,0,11,19,2,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9,21,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6108,5875,233,1,0,1,11,1,1,2,23,1,2,132,0,233,365,233
649,22.8,2,1,1,12,NA,NA,1102,8,1,76,2,3,1,0,8,15,7,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,7,76,4899,9,30,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5941,5875,66,1,0,0,12,1,1,1,48,2,1,66,1,0,66,NA
649,22.8,2,1,1,12,NA,NA,1102,8,1,76,2,3,1,0,8,15,7,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,7,76,4899,9,30,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5941,5875,66,1,0,0,12,1,1,1,48,2,2,176,1,66,242,66
649,22.8,2,1,1,12,NA,NA,1102,8,1,76,2,3,1,0,8,15,7,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,7,76,4899,9,30,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5941,5875,66,1,0,0,12,1,1,1,48,2,3,123,0,242,365,176
662,43.1,1,2,2,8,NA,92,1901,6,3,76,5,2,2,1,8,39,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,1,12,30,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6208,5965,243,1,1,1,8,1,0,2,23,1,1,243,1,0,243,NA
662,43.1,1,2,2,8,NA,92,1901,6,3,76,5,2,2,1,8,39,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,1,12,30,76,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6208,5965,243,1,1,1,8,1,0,2,23,1,2,122,0,243,365,243
680,25,2,2,2,11,2,4006,4001,6,3,76,2,4,2,1,11,22,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5875,365,0,1,1,11,0,0,0,0,0,1,365,0,0,365,NA
691,34.4,1,2,2,7,NA,1902,1311,5,3,76,4,1,2,1,6,32,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,NA,5935,365,0,1,1,7,1,0,0,0,0,1,365,0,0,365,NA
697,32.5,2,2,1,9,NA,NA,4001,2,1,76,1,3,2,0,9,28,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,5844,365,0,0,0,9,1,0,0,0,0,1,365,0,0,365,NA
709,21.6,1,1,2,NA,3,1806,1601,2,1,76,5,1,1,0,6,15,20,3,11,11,11,11,11,11,11,11,11,11,11,11,11,1,2,4,77,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6244,5965,279,1,0,1,6,1,1,2,23,1,1,279,1,0,279,NA
709,21.6,1,1,2,NA,3,1806,1601,2,1,76,5,1,1,0,6,15,20,3,11,11,11,11,11,11,11,11,11,11,11,11,11,1,2,4,77,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,6244,5965,279,1,0,1,6,1,1,2,23,1,2,86,0,279,365,279
751,24.4,2,2,5,10,NA,NA,1302,2,3,76,2,2,2,1,10,23,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,5875,365,0,1,0,10,1,0,0,0,0,1,365,0,0,365,NA
760,22.4,2,1,2,10,NA,NA,1601,3,1,76,6,5,1,1,10,19,6,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5996,365,0,0,1,10,0,1,0,0,0,1,365,0,0,365,NA
773,43.3,1,2,4,4,2,NA,1302,2,9,76,5,5,2,1,3,21,2,2,11,11,11,11,11,11,11,11,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,NA,5965,365,0,NA,0,4,0,0,0,0,0,1,365,0,0,365,NA
780,19.8,1,1,1,12,NA,NA,4009,4,3,76,4,4,1,1,10,17,1,1,1,1,1,1,11,11,11,11,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,5935,365,0,1,0,12,0,1,0,0,0,1,365,0,0,365,NA
784,27.9,2,2,3,9,2,NA,4006,1,1,76,2,2,2,0,9,22,3,2,11,11,11,11,11,44,44,44,44,44,44,44,44,0,3,20,76,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5923,5875,48,1,0,0,9,1,0,2,40,1,1,48,1,0,48,NA
784,27.9,2,2,3,9,2,NA,4006,1,1,76,2,2,2,0,9,22,3,2,11,11,11,11,11,44,44,44,44,44,44,44,44,0,3,20,76,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5923,5875,48,1,0,0,9,1,0,2,40,1,2,317,0,48,365,48
789,22.6,1,2,1,12,5,NA,1701,1,1,76,4,4,2,0,12,18,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,29,76,4004,12,21,76,1,5,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5993,5935,58,1,0,0,12,0,0,2,40,3,1,58,1,0,58,NA
789,22.6,1,2,1,12,5,NA,1701,1,1,76,4,4,2,0,12,18,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,29,76,4004,12,21,76,1,5,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5993,5935,58,1,0,0,12,0,0,2,40,3,2,206,1,58,264,58
789,22.6,1,2,1,12,5,NA,1701,1,1,76,4,4,2,0,12,18,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,29,76,4004,12,21,76,1,5,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5993,5935,58,1,0,0,12,0,0,2,40,3,3,15,1,264,279,206
789,22.6,1,2,1,12,5,NA,1701,1,1,76,4,4,2,0,12,18,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,29,76,4004,12,21,76,1,5,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5993,5935,58,1,0,0,12,0,0,2,40,3,4,86,0,279,365,15
801,70.1,2,1,6,4,3,1302,1102,5,1,76,4,2,1,0,8,17,3,3,11,11,11,11,11,33,33,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,5935,365,0,0,1,4,1,1,0,0,0,1,365,0,0,365,NA
806,19.5,2,2,1,10,NA,NA,1701,0.5,1,76,4,5,2,0,11,18,1,1,11,11,11,11,11,11,11,11,1,1,3,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5935,365,0,0,0,10,0,0,0,0,0,1,365,0,0,365,NA
810,27.1,1,2,1,14,NA,4008,4007,0.5,1,76,2,1,2,0,14,26,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,5875,365,0,0,0,14,1,0,0,0,0,1,365,0,0,365,NA
813,36.1,2,2,1,6,NA,NA,1601,1,9,76,1,5,2,0,6,26,2,2,11,11,11,11,6,6,6,6,6,6,6,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,NA,0,6,0,0,0,0,0,1,365,0,0,365,NA
822,20.1,1,2,2,10,1,NA,1802,2,9,76,2,4,2,0,9,17,3,1,11,11,1,1,1,1,6,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,NA,1,10,0,0,0,0,0,1,365,0,0,365,NA
823,18.1,2,2,1,9,NA,1702,1701,1,9,76,1,2,2,0,8,17,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5844,365,0,NA,0,9,1,0,0,0,0,1,365,0,0,365,NA
833,24.7,1,1,1,8,NA,NA,1601,7,3,76,2,4,1,1,7,17,10,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,5875,365,0,1,0,8,0,1,0,0,0,1,365,0,0,365,NA
848,56.1,2,1,5,8,9,1307,1102,12,1,76,2,2,1,0,8,21,2,1,33,33,33,33,33,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,NA,5875,365,0,0,0,8,1,1,0,0,0,1,365,0,0,365,NA
858,27.8,2,1,1,7,1,1302,1901,15,3,76,1,3,1,1,9,14,4,1,1,11,11,11,11,11,11,11,11,11,11,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,NA,5844,365,0,1,0,7,1,1,0,0,0,1,365,0,0,365,NA
895,31,2,1,1,8,11,NA,1902,20,3,76,3,1,1,1,8,15,8,3,11,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,5904,365,0,1,0,8,1,1,0,0,0,1,365,0,0,365,NA
898,32.4,2,1,4,11,4,NA,1901,9,1,76,4,4,1,0,11,23,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,10,77,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6250,5935,315,1,0,0,11,0,1,1,13,1,1,315,1,0,315,NA
898,32.4,2,1,4,11,4,NA,1901,9,1,76,4,4,1,0,11,23,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,10,77,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6250,5935,315,1,0,0,11,0,1,1,13,1,2,50,0,315,365,315
900,29,2,1,2,12,3,1601,1902,5,1,76,1,2,1,0,9,13,12,3,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,NA,5844,365,0,0,1,12,1,1,0,0,0,1,365,0,0,365,NA
